# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
9.7134,4580.1,381.84,-31.376,385.8,31.495,604.68,0.2891,604.68,0.027394,55.103,2.7382,32.9,-105.99,9.7814,0.07645,4.4346e-6,-0.31807,-0.0082038,33238,0,29.358,0.13887,374.49,333.02,2.7213,1.1985,80495276,0,722.84,0.69381,0.69383,0.34438,0.14083,0.2086,0.017809,0.04834,-2.7067e-4,0,0,0,0,-5.3243e-6,0.047439,15.24,182.41,81.423,0.05351,NaN,-15.095,567.64,322.15,0.05,0.15069
9.7634,4599.1,380.28,-31.262,384.23,31.387,607.43,0.29163,607.43,0.027508,54.966,2.8049,32.9,-105.99,9.7813,0.065533,3.9887e-6,0.42831,-0.0088822,33238,0,29.358,0.13887,374.61,333.02,2.7292,1.1938,80035306,0,719.44,0.69762,0.69763,0.34493,0.14329,0.20941,0.015272,0.041312,-8.6111e-5,0,0,0,0,9.734e-6,0.047247,15.24,182.41,81.426,0.050956,NaN,-15.219,566.22,322.08,0.05,0.151
9.8134,4618.1,378.72,-31.108,382.66,31.266,610.18,0.29416,610.18,0.027622,54.817,3.136,32.9,-105.99,9.7812,0.015561,4.0966e-6,0.79731,-0.037773,33238,0,29.358,0.13887,375.01,333.02,2.7551,1.1893,7.958e7,0,716.02,0.7014,0.7014,0.34547,0.14572,0.21021,0.0036201,0.010383,-9.1637e-5,0,0,0,0,3.4006e-5,0.047055,15.24,182.41,81.459,0.047485,NaN,-15.343,564.82,322,0.05,0.15129
9.8634,4637,377.17,-30.971,381.11,31.152,612.91,0.29669,612.91,0.027735,54.656,3.3479,32.9,-105.99,9.7812,0.019002,4.0461e-6,-0.80628,-0.033361,33238,0,29.358,0.13887,375.02,333.02,2.7559,1.1847,79122882,0,712.58,0.70523,0.70523,0.34601,0.14818,0.21103,0.0044256,0.012134,-4.6995e-4,0,0,0,0,-3.5064e-5,0.046864,15.24,182.41,81.5,0.045369,NaN,-15.466,563.41,321.93,0.05,0.15162
9.9134,4655.8,375.62,-30.82,379.55,31.038,615.64,0.2992,615.64,0.027846,54.48,3.6668,32.9,-105.99,9.7811,0.068846,4.2437e-6,-0.3852,-0.010454,33238,0,29.358,0.13887,374.7,333.02,2.7348,1.1801,78673620,0,709.17,0.70898,0.70899,0.34654,0.15059,0.21184,0.016091,0.04421,-2.5636e-4,0,0,0,0,-8.0681e-6,0.046673,15.24,182.41,81.532,0.045485,NaN,-15.588,562.02,321.85,0.05,0.15204
9.9634,4674.6,374.08,-30.691,378,30.925,618.36,0.30171,618.36,0.027956,54.292,3.7987,32.9,-105.99,9.7811,0.090844,4.7506e-6,0.42714,-0.0090903,33238,0,29.358,0.13887,374.57,333.02,2.7265,1.1756,78228047,0,705.56,0.71252,0.71253,0.34707,0.15279,0.21265,0.021273,0.057628,1.069e-4,0,0,0,0,1.0001e-5,0.046483,15.24,182.41,81.532,0.048225,NaN,-15.71,560.63,321.78,0.05,0.15343
10.013,4693.2,372.55,-30.623,376.46,30.822,621.07,0.30421,621.07,0.028064,54.108,3.4991,32.9,-105.99,9.781,0.048257,4.7136e-6,1.117,-0.01769,33238,0,29.358,0.13887,374.9,333.02,2.7479,1.1711,7.778e7,0,701.89,0.7161,0.71611,0.34761,0.15502,0.21348,0.011283,0.030615,2.9656e-4,0,0,0,0,6.8964e-5,0.046293,15.24,182.41,81.491,0.052452,NaN,-15.831,559.24,321.71,0.05,0.15623
10.063,4711.8,371.02,-30.581,374.92,30.731,623.77,0.30672,623.77,0.028173,53.945,3.0323,32.9,-105.99,9.781,0.021286,4.6447e-6,-1.2351,-0.031981,33238,0,29.358,0.13887,375.11,333.02,2.7619,1.1665,77332114,0,698.21,0.71971,0.71971,0.34814,0.15725,0.21431,0.0049732,0.014017,-1.2519e-4,0,0,0,0,-8.5014e-5,0.046105,15.24,182.41,81.43,0.056043,NaN,-15.952,557.86,321.63,0.05,0.15674
10.113,4730.3,369.49,-30.516,373.39,30.638,626.47,0.30924,626.47,0.028283,53.802,2.7247,32.9,-105.99,9.7809,0.067713,4.8566e-6,-0.7899,-0.0095424,33238,0,29.358,0.13887,374.8,333.02,2.7415,1.162,76889185,0,694.55,0.72328,0.72329,0.34868,0.15946,0.21515,0.015869,0.04348,-2.9413e-4,0,0,0,0,-3.5059e-5,0.045917,15.24,182.41,81.378,0.056923,NaN,-16.072,556.49,321.56,0.05,0.15724
10.163,4748.8,367.97,-30.405,371.86,30.523,629.15,0.31178,629.15,0.028393,53.668,2.6836,32.9,-105.99,9.7808,0.073139,4.8812e-6,-0.12114,-0.0034439,33238,0,29.358,0.13887,374.78,333.02,2.74,1.1575,76450799,0,690.68,0.7266,0.72661,0.3492,0.16142,0.21598,0.017155,0.046509,-3.1622e-4,0,0,0,0,-8.3129e-7,0.045729,15.24,182.41,81.355,0.05635,NaN,-16.192,555.12,321.49,0.05,0.15755
10.213,4767.1,366.45,-30.255,370.34,30.39,631.83,0.31433,631.83,0.028504,53.53,2.8618,32.9,-105.99,9.7808,0.043492,4.7009e-6,0.4333,0.0010747,33238,0,29.358,0.13887,375,333.02,2.7544,1.1531,76015727,0,686.65,0.72973,0.72973,0.34972,0.16319,0.21681,0.01019,0.028326,-3.1992e-4,0,0,0,0,1.0723e-5,0.045543,15.24,182.41,81.364,0.055394,NaN,-16.311,553.76,321.41,0.05,0.15785
10.263,4785.4,364.94,-30.097,368.83,30.256,634.5,0.31689,634.5,0.028615,53.38,3.0941,32.9,-105.99,9.7807,0.0038164,4.8302e-6,0.6077,0.0082489,33238,0,29.358,0.13887,375.29,333.02,2.7735,1.1486,75581884,0,682.62,0.73287,0.73287,0.35024,0.16497,0.21765,8.9275e-4,0.0025266,-1.2688e-4,0,0,0,0,2.1266e-5,0.045357,15.24,182.41,81.391,0.053881,NaN,-16.43,552.41,321.34,0.05,0.15834
10.313,4803.6,363.44,-29.961,367.32,30.129,637.17,0.31946,637.17,0.028726,53.224,3.1784,32.9,-105.99,9.7807,0.01385,4.8235e-6,-0.60198,-0.0068648,33238,0,29.358,0.13887,375.22,333.02,2.7691,1.1441,75145709,0,678.56,0.73605,0.73605,0.35077,0.16677,0.21851,0.0032429,0.0086457,-1.3183e-4,0,0,0,0,-2.1042e-5,0.045172,15.24,182.41,81.422,0.051756,NaN,-16.549,551.06,321.27,0.05,0.15862
10.363,4821.8,361.95,-29.804,365.82,29.998,639.83,0.32202,639.83,0.028837,53.059,3.4009,32.9,-105.99,9.7806,0.053029,4.7778e-6,-0.28008,-0.0047157,33238,0,29.358,0.13887,374.94,333.02,2.751,1.1397,74718150,0,674.53,0.73913,0.73913,0.35128,0.16849,0.21935,0.012447,0.034261,2.6874e-4,0,0,0,0,-4.5921e-6,0.044988,15.24,182.41,81.446,0.051264,NaN,-16.666,549.71,321.2,0.05,0.15893
10.413,4839.8,360.46,-29.663,364.32,29.86,642.48,0.32458,642.48,0.028946,52.888,3.4189,32.9,-105.99,9.7806,0.05972,5.0783e-6,0.22693,-0.0046661,33238,0,29.358,0.13887,374.89,333.02,2.7478,1.1353,74291278,0,669.99,0.74167,0.74168,0.3518,0.16966,0.22021,0.014026,0.03897,-3.9059e-4,0,0,0,0,3.0394e-6,0.044804,15.24,182.41,81.447,0.052744,NaN,-16.784,548.37,321.13,0.05,0.15923
10.463,4857.8,358.98,-29.534,362.83,29.726,645.12,0.32715,645.12,0.029056,52.719,3.3688,32.9,-105.99,9.7805,0.054247,5.1967e-6,0.71253,-0.0051316,33238,0,29.358,0.13887,374.93,333.02,2.7501,1.1309,7.387e7,0,665.49,0.74418,0.74419,0.35231,0.17082,0.22106,0.01274,0.034537,-1.899e-4,0,0,0,0,3.021e-5,0.044622,15.24,182.41,81.423,0.054284,NaN,-16.901,547.04,321.06,0.05,0.15955
10.513,4875.7,357.51,-29.415,361.35,29.595,647.75,0.32971,647.75,0.029164,52.551,3.2587,32.9,-105.99,9.7805,0.037669,5.078e-6,1.1452,-0.0057834,33238,0,29.358,0.13887,375.04,333.02,2.7573,1.1266,73452870,0,661.04,0.74667,0.74667,0.35281,0.17196,0.2219,0.0088412,0.024065,-4.3792e-4,0,0,0,0,7.8673e-5,0.04444,15.24,182.41,81.376,0.055167,NaN,-17.017,545.71,320.99,0.05,0.16085
10.563,4893.6,356.04,-29.325,359.88,29.473,650.37,0.33229,650.37,0.029273,52.396,2.9587,32.9,-105.99,9.7804,0.011103,5.1466e-6,-1.252,-0.013197,33238,0,29.358,0.13887,375.22,333.02,2.7691,1.1223,73034937,0,656.58,0.74919,0.74919,0.35332,0.17311,0.22276,0.0026027,0.0076474,3.0586e-4,0,0,0,0,-9.4802e-5,0.044259,15.24,182.41,81.315,0.055116,NaN,-17.133,544.39,320.92,0.05,0.16357
10.613,4911.3,354.58,-29.217,358.41,29.343,652.99,0.33486,652.99,0.029382,52.254,2.7231,32.9,-105.99,9.7803,0.049694,5.1018e-6,-0.99749,-0.0037809,33238,0,29.358,0.13887,374.93,333.02,2.7503,1.118,7.262e7,0,651.84,0.75133,0.75134,0.35382,0.17389,0.22362,0.011675,0.032357,-2.8898e-4,0,0,0,0,-6.0667e-5,0.044078,15.24,182.41,81.257,0.054489,NaN,-17.249,543.07,320.85,0.05,0.16545
10.663,4929,353.12,-29.09,356.95,29.201,655.6,0.33744,655.6,0.029491,52.123,2.5402,32.9,-105.99,9.7803,0.078736,5.4288e-6,-0.44421,-8.4443e-4,33238,0,29.358,0.13887,374.71,333.02,2.7358,1.1136,72206165,0,646.76,0.75308,0.7531,0.35432,0.17427,0.22449,0.018527,0.050342,-1.8163e-4,0,0,0,0,-1.213e-5,0.043899,15.24,182.41,81.22,0.053563,NaN,-17.364,541.76,320.78,0.05,0.16665
10.713,4946.6,351.67,-28.934,355.49,29.047,658.2,0.34002,658.2,0.029599,51.997,2.5569,32.9,-105.99,9.7802,0.073156,5.6092e-6,0.2034,-0.0027915,33238,0,29.358,0.13887,374.73,333.02,2.7372,1.1093,71795254,0,641.71,0.75483,0.75484,0.35482,0.17465,0.22536,0.01721,0.047098,2.542e-4,0,0,0,0,2.564e-6,0.043721,15.24,182.41,81.215,0.053034,NaN,-17.478,540.45,320.71,0.05,0.16738
10.763,4964.2,350.23,-28.753,354.05,28.885,660.8,0.34261,660.8,0.029706,51.864,2.7572,32.9,-105.99,9.7802,0.034778,5.3754e-6,0.65167,-0.0048976,33238,0,29.358,0.13887,374.99,333.02,2.7538,1.1051,71395454,0,636.78,0.75656,0.75657,0.35531,0.17502,0.22623,0.0081651,0.022425,1.7723e-4,0,0,0,0,2.6535e-5,0.043544,15.24,182.41,81.237,0.052742,NaN,-17.592,539.2,320.64,0.05,0.17315
10.813,4981.7,348.79,-28.564,352.61,28.723,663.39,0.34519,663.39,0.029813,51.72,3.0205,32.9,-105.99,9.7801,0.016062,5.3209e-6,-0.73497,-0.014285,33238,0,29.358,0.13887,375.1,333.02,2.761,1.1008,7.1e7,0,631.92,0.7583,0.7583,0.35581,0.17539,0.2271,0.0037671,0.010235,-1.3192e-4,0,0,0,0,-3.4028e-5,0.043367,15.24,182.41,81.274,0.05385,NaN,-17.706,537.97,320.57,0.05,0.17426
10.863,4999.1,347.37,-28.372,351.18,28.557,665.97,0.34777,665.97,0.02992,51.562,3.2524,32.9,-105.99,9.7801,0.062183,5.221e-6,-0.40045,-0.0056359,33238,0,29.358,0.13887,374.74,333.02,2.7379,1.0966,70608233,0,626.76,0.7596,0.75961,0.35662,0.17501,0.22797,0.014619,0.039607,1.2154e-4,0,0,0,0,-1.0184e-5,0.043192,15.24,182.41,81.303,0.055563,NaN,-17.819,536.75,320.5,0.05,0.17454
10.913,5016.4,345.96,-28.212,349.75,28.399,668.54,0.35036,668.54,0.030026,51.399,3.2539,32.9,-105.99,9.78,0.067642,5.2945e-6,0.13566,-0.0061318,33238,0,29.358,0.13887,374.68,333.02,2.7336,1.0924,70215874,0,621.52,0.76081,0.76082,0.35752,0.17444,0.22886,0.015905,0.043314,-1.4809e-4,0,0,0,0,1.1784e-6,0.043017,15.24,182.41,81.31,0.057675,NaN,-17.932,535.53,320.43,0.05,0.17477
10.963,5033.7,344.55,-28.083,348.34,28.248,671.11,0.35295,671.11,0.030133,51.241,3.0552,32.9,-105.99,9.78,0.036451,5.3599e-6,0.55725,-0.012745,33238,0,29.358,0.13887,374.87,333.02,2.7462,1.0881,69823901,0,616.28,0.76203,0.76204,0.35842,0.17386,0.22975,0.0085556,0.023265,-4.2876e-4,0,0,0,0,2.0046e-5,0.042843,15.24,182.41,81.292,0.059494,NaN,-18.044,534.32,320.36,0.05,0.17499
11.013,5050.8,343.15,-27.959,346.93,28.103,673.67,0.35555,673.67,0.03024,51.094,2.8343,32.9,-105.99,9.7799,6.296e-4,5.3577e-6,-0.2965,-0.60154,33238,0,29.358,0.13887,375.09,333.02,2.7609,1.0839,69435760,0,611.12,0.76325,0.76325,0.35931,0.1733,0.23064,1.4748e-4,8.9034e-4,-3.2542e-4,0,0,0,0,-5.7219e-6,0.042671,15.24,182.41,81.26,0.060332,NaN,-18.156,533.11,320.3,0.05,0.17584
11.063,5068,341.75,-27.816,345.53,27.953,676.22,0.35816,676.22,0.030347,50.954,2.7573,32.9,-105.99,9.7799,0.011867,5.3898e-6,-0.6288,-0.026846,33238,0,29.358,0.13887,374.98,333.02,2.7535,1.0798,69054937,0,606.04,0.7644,0.7644,0.36018,0.17269,0.23152,0.0027807,0.0075084,-4.7271e-4,0,0,0,0,-2.5942e-5,0.042499,15.24,182.41,81.227,0.059944,NaN,-18.267,531.91,320.23,0.05,0.17618
11.113,5085,340.37,-27.65,344.14,27.779,678.76,0.36078,678.76,0.030454,50.819,2.6818,32.9,-105.99,9.7798,0.022434,5.4478e-6,-0.48667,-0.0096827,33238,0,29.358,0.13887,374.87,333.02,2.7463,1.0757,68676028,0,600.18,0.7645,0.7645,0.36105,0.17104,0.23241,0.0052587,0.014912,2.5894e-4,0,0,0,0,-1.5665e-5,0.042328,15.24,182.41,81.199,0.058861,NaN,-18.378,530.71,320.16,0.05,0.17647
11.163,5102,338.99,-27.472,342.76,27.604,681.3,0.36341,681.3,0.030562,50.685,2.6914,32.9,-105.99,9.7798,0.017108,5.4643e-6,-0.33503,-0.0055883,33238,0,29.358,0.13887,374.87,333.02,2.7464,1.0716,68301381,0,594.42,0.76461,0.76461,0.36191,0.16941,0.23329,0.004008,0.010571,1.0059e-4,0,0,0,0,-7.4833e-6,0.042159,15.24,182.41,81.179,0.056609,NaN,-18.488,529.52,320.1,0.05,0.17675
11.213,5118.9,337.62,-27.298,341.38,27.431,683.83,0.36604,683.83,0.030669,50.549,2.6983,32.9,-105.99,9.7797,0.01187,5.4404e-6,-0.23518,0.0045475,33238,0,29.358,0.13887,374.87,333.02,2.7463,1.0676,67928379,0,588.71,0.76473,0.76473,0.36277,0.16779,0.23417,0.0027793,0.0079762,-1.6497e-6,0,0,0,0,-3.717e-6,0.04199,15.24,182.41,81.164,0.054464,NaN,-18.598,528.33,320.03,0.05,0.17984
11.263,5135.8,336.26,-27.13,340.02,27.26,686.35,0.36867,686.35,0.030776,50.415,2.6652,32.9,-105.99,9.7797,0.013789,5.4715e-6,-0.13807,0.0064108,33238,0,29.358,0.13887,374.82,333.02,2.7428,1.0635,67555924,0,583.03,0.76485,0.76485,0.36363,0.16616,0.23506,0.0032279,0.0086397,1.7034e-4,0,0,0,0,-1.2915e-6,0.041823,15.24,182.41,81.155,0.053713,NaN,-18.707,527.15,319.96,0.05,0.18089
11.313,5152.5,334.91,-26.958,338.66,27.088,688.87,0.37129,688.87,0.030881,50.283,2.6502,32.9,-105.99,9.7796,0.011964,5.4783e-6,-0.040755,0.0040746,33238,0,29.358,0.13887,374.79,333.02,2.7409,1.0595,67185961,0,577.31,0.76483,0.76483,0.36449,0.16438,0.23596,0.0027995,0.0073948,1.8113e-4,0,0,0,0,-1.1343e-7,0.041656,15.24,182.41,81.151,0.053974,NaN,-18.817,525.97,319.9,0.05,0.18117
11.363,5169.3,333.56,-26.757,337.31,26.891,691.38,0.37391,691.38,0.030986,50.15,2.6766,32.9,-105.99,9.7795,0.0013189,5.5043e-6,0.013962,8.6629e-5,33238,0,29.358,0.13887,374.82,333.02,2.7431,1.0555,6.682e7,0,570.86,0.76372,0.76372,0.36534,0.16153,0.23685,3.0832e-4,0.0013236,1.7057e-4,0,0,0,0,1.342e-8,0.041491,15.24,182.41,81.15,0.055071,NaN,-18.925,524.79,319.83,0.05,0.1816
11.413,5185.9,332.23,-26.558,335.97,26.696,693.89,0.37653,693.89,0.031091,50.015,2.7187,32.9,-105.99,9.7795,0.012652,5.4998e-6,0.036072,-0.0076739,33238,0,29.358,0.13887,374.7,333.02,2.7349,1.0515,66457143,0,564.52,0.76263,0.76263,0.36618,0.1587,0.23775,0.0029582,0.0077017,1.4716e-4,0,0,0,0,9.0287e-8,0.041327,15.24,182.41,81.15,0.057144,NaN,-19.033,523.62,319.76,0.05,0.18184
11.463,5202.5,330.91,-26.363,334.65,26.506,696.38,0.37915,696.38,0.031195,49.879,2.7464,32.9,-105.99,9.7794,0.023657,5.4811e-6,0.14898,-0.012806,33238,0,29.358,0.13887,374.57,333.02,2.7268,1.0476,66097665,0,558.28,0.76156,0.76156,0.36701,0.1559,0.23864,0.0055324,0.015551,-4.9392e-4,0,0,0,0,1.5523e-6,0.041164,15.24,182.41,81.146,0.060298,NaN,-19.141,522.46,319.7,0.05,0.18219
11.513,5219,329.59,-26.168,333.33,26.318,698.87,0.38177,698.87,0.031299,49.739,2.809,32.9,-105.99,9.7794,0.041129,5.4312e-6,0.39851,-0.011882,33238,0,29.358,0.13887,374.4,333.02,2.7155,1.0438,65743925,0,552.2,0.76051,0.76051,0.36783,0.15316,0.23952,0.0096229,0.025694,1.8205e-4,0,0,0,0,1.1193e-5,0.041002,15.24,182.41,81.133,0.062902,NaN,-19.248,521.3,319.63,0.05,0.18248
11.563,5235.4,328.29,-25.995,332.02,26.138,701.36,0.38441,701.36,0.031404,49.6,2.7326,32.9,-105.99,9.7793,0.030479,5.4377e-6,0.6373,-0.014769,33238,0,29.358,0.13887,374.43,333.02,2.7174,1.0399,6.539e7,0,546.11,0.75942,0.75942,0.36865,0.15035,0.24041,0.0071238,0.01946,9.7167e-5,0,0,0,0,2.8853e-5,0.040841,15.24,182.41,81.106,0.063603,NaN,-19.355,520.14,319.57,0.05,0.18306
11.613,5251.8,327,-25.796,330.72,25.933,703.83,0.38706,703.83,0.031509,49.465,2.6605,32.9,-105.99,9.7793,0.020659,5.477e-6,0.81812,-0.012623,33238,0,29.358,0.13887,374.45,333.02,2.7188,1.0361,65041355,0,539.23,0.75704,0.75704,0.36946,0.14628,0.2413,0.004824,0.013149,-1.8614e-4,0,0,0,0,4.7918e-5,0.040682,15.24,182.41,81.07,0.062275,NaN,-19.462,518.99,319.51,0.05,0.18339
11.663,5268.1,325.71,-25.61,329.43,25.734,706.3,0.38972,706.3,0.031614,49.335,2.523,32.9,-105.99,9.7792,0.0031595,5.5035e-6,-0.88836,-0.020967,33238,0,29.358,0.13887,374.53,333.02,2.7238,1.0323,64694036,0,532.42,0.75467,0.75467,0.37027,0.14221,0.24219,7.3672e-4,0.0016058,-4.4677e-4,0,0,0,0,-5.6939e-5,0.040524,15.24,182.41,81.026,0.059591,NaN,-19.568,517.85,319.44,0.05,0.18386
11.713,5284.4,324.43,-25.434,328.15,25.541,708.77,0.39238,708.77,0.03172,49.214,2.3426,32.9,-105.99,9.7792,0.036215,5.4923e-6,-0.74896,2.2282e-4,33238,0,29.358,0.13887,374.24,333.02,2.7049,1.0284,64347520,0,525.69,0.7523,0.7523,0.37108,0.13814,0.24309,0.0084548,0.022491,-1.1389e-5,0,0,0,0,-4.0789e-5,0.040367,15.24,182.41,80.985,0.05709,NaN,-19.674,516.7,319.38,0.05,0.18424
11.763,5300.6,323.17,-25.252,326.88,25.349,711.23,0.39504,711.23,0.031824,49.1,2.2129,32.9,-105.99,9.7791,0.058697,5.3169e-6,-0.44474,0.0016555,33238,0,29.358,0.13887,374.03,333.02,2.691,1.0246,64003580,0,519.06,0.74996,0.74997,0.37188,0.13409,0.24399,0.013712,0.036509,4.752e-4,0,0,0,0,-1.4495e-5,0.040211,15.24,182.41,80.954,0.055305,NaN,-19.779,515.57,319.31,0.05,0.18457
11.813,5316.7,321.91,-25.067,325.62,25.157,713.68,0.3977,713.68,0.031928,48.992,2.1222,32.9,-105.99,9.7791,0.072417,5.298e-6,-0.0016752,6.0028e-4,33238,0,29.358,0.13887,373.88,333.02,2.681,1.0209,63660577,0,512.5,0.74762,0.74763,0.37268,0.13004,0.24489,0.01692,0.045167,-3.7517e-4,0,0,0,0,0,0.040057,15.24,182.41,80.943,0.054842,NaN,-19.884,514.43,319.25,0.05,0.18485
11.863,5332.8,320.66,-24.833,324.37,24.932,716.13,0.40035,716.13,0.032032,48.885,2.2218,32.9,-105.99,9.779,0.04426,5.3282e-6,0.39553,-0.0013195,33238,0,29.358,0.13887,374.03,333.02,2.6907,1.0172,63324017,0,505.35,0.7442,0.74421,0.37347,0.12495,0.24578,0.010321,0.027358,3.872e-4,0,0,0,0,1.1644e-5,0.039903,15.24,182.41,80.953,0.055813,NaN,-19.988,513.3,319.19,0.05,0.18511
11.913,5348.8,319.43,-24.581,323.13,24.701,718.57,0.403,718.57,0.032134,48.768,2.4314,32.9,-105.99,9.779,0.0089529,5.376e-6,-0.4876,-0.026821,33238,0,29.358,0.13887,374.23,333.02,2.7038,1.0135,62992954,0,498.18,0.74052,0.74052,0.37424,0.11961,0.24667,0.0020827,0.0054215,4.691e-5,0,0,0,0,-1.7829e-5,0.039752,15.24,182.41,80.977,0.057481,NaN,-20.092,512.18,319.12,0.05,0.18534
11.963,5364.7,318.2,-24.348,321.9,24.479,721,0.40565,721,0.032236,48.644,2.5334,32.9,-105.99,9.779,0.039648,5.395e-6,-0.34547,-0.0083002,33238,0,29.358,0.13887,373.95,333.02,2.6858,1.0099,62661541,0,491.06,0.73682,0.73683,0.37502,0.11425,0.24756,0.0092325,0.024654,-2.034e-4,0,0,0,0,-9.0184e-6,0.039601,15.24,182.41,80.998,0.059843,NaN,-20.196,511.06,319.06,0.05,0.18558
